uid,namedLocation,date,eventID,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,genus,family,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"45d6c95c-f35b-472e-bd05-1a76d0430390","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02232",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,"QC: No error JH","llukas@neoninc.org","llukas@neoninc.org",
"48e083b4-7f5d-4ff6-a0e2-1a706b85d8c2","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","21",28.7,19.2,,"NEON.PLA.D01.BART.02227",,,,,"NEON.DOC.000987vD",,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"ccb534e9-ef1e-4dd7-994b-bbe20d71ecd5","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00962",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"74ea490e-cb8e-4ff3-8b13-78ca34757f73","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.01723",,,,,"NEON.DOC.000987vD",,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"91ee4d93-e4cc-473d-8e4d-72d7791c0d5b","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","33",4.7,280.0,,"NEON.PLA.D01.BART.01848",,,,,"NEON.DOC.000987vD",,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"b66b53b8-afe7-4281-9413-0502fb528f73","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00238",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,"missing mapping","llukas@neoninc.org","llukas@neoninc.org",
"4131f79e-fd5a-4041-9dd6-75b17b89c7a6","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.01838",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"e0709133-89f3-4d5e-9b42-9cf2bdfc237f","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00947",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"fda76913-2106-4eab-aedc-743ff03b2e8a","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00235",,,,,"NEON.DOC.000987vD",,"BEAL2","Betula alleghaniensis Britton","Betula","Betulaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"b6d6ff89-bc2a-45dd-9628-68b53033ba53","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010","49",5.2,98.3,,"NEON.PLA.D01.BART.00227",,,,,"NEON.DOC.000987vD",,"BEPA","Betula papyrifera Marshall","Betula","Betulaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"3e0cee8f-eaca-472f-9e7a-946f7bb95e21","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.01816",,,,,"NEON.DOC.000987vD",,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"02dbaf90-f138-4b69-8105-63d2d9aada86","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02211",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"2afe8a5e-79dd-4819-b0dd-7aeeff929969","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00990",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"7474bcfa-4bf9-4160-8221-4b0138e88267","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00977",,,,,"NEON.DOC.000987vD",,"BEPO","Betula populifolia Marshall","Betula","Betulaceae","species",,,,,"dead, QC: No errors, EH","llukas@neoninc.org","llukas@neoninc.org",
"e642536b-36ec-4579-9dee-29e8907c1b8e","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00979",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"ddf72d99-9e79-48ce-9d90-b288d55dc4c2","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00961",,,,,"NEON.DOC.000987vD",,"BEPAP","Betula papyrifera Marshall var. papyrifera","Betula","Betulaceae","variety",,,,,"dead","llukas@neoninc.org","llukas@neoninc.org",
"911fec66-a6d4-4383-bb0b-54051a702145","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02216",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"d414c61e-f3f6-41e2-bb84-0f17ea40edf8","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","41",3.6,302.4,,"NEON.PLA.D01.BART.01807",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,"QC: No error JH","llukas@neoninc.org","llukas@neoninc.org",
"43e24659-8393-4aba-9e2d-83492b7756ba","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","33",0.8,269.6,,"NEON.PLA.D01.BART.01408",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"41df0208-0784-4983-9039-a9065e6a4fcf","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00974",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"ed1e5aa7-1739-42fd-9d3d-b37c54fe595c","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02223",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"c9f13716-5842-4886-b2a9-fc1e35004535","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02240",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,"QC: No error JH","llukas@neoninc.org","llukas@neoninc.org",
"0edef367-266e-4f48-8a01-c84a12048aad","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","41",4.3,115.2,,"NEON.PLA.D01.BART.01836",,,,,"NEON.DOC.000987vD",,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",,,,,"dead","llukas@neoninc.org","llukas@neoninc.org",
"ac29c1ca-8640-415d-9048-2791c721784c","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00597",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"92bf3ab2-4884-4aef-b267-9a39c3335767","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","32",4.4,71.1,,"NEON.PLA.D01.BART.01841",,,,,"NEON.DOC.000987vD",,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",,,,,"dead","llukas@neoninc.org","llukas@neoninc.org",
"3128ed1e-b02b-4e58-9372-e8ad5c3f7828","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00999",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,"dead, QC: No errors, EH","llukas@neoninc.org","llukas@neoninc.org",
"a40097cd-3573-4d19-8b2a-27f9001aa0fc","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","61",18.9,216.6,,"NEON.PLA.D01.BART.01825",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"14889d6b-00dd-4b4b-b1f5-baa8f99e34a7","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","57",19.0,117.7,,"NEON.PLA.D01.BART.01740",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"6acb9513-5415-4bfc-9592-17cd27b92b19","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010","41",1.0,46.4,,"NEON.PLA.D01.BART.00240",,,,,"NEON.DOC.000987vD",,"BECAC","Betula ×caerulea Blanch. var. caerulea","Betula","Betulaceae","variety",,,,,"QC: No errors, EH","llukas@neoninc.org","llukas@neoninc.org",
"1beb6b88-2656-4f4a-8808-8c91a48ee0f1","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","21",27.0,33.7,,"NEON.PLA.D01.BART.01802",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"eecba410-5e28-41cc-a073-9fa0920ec017","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00245",,,,,"NEON.DOC.000987vD",,"BEAL2","Betula alleghaniensis Britton","Betula","Betulaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"4de54448-75b4-4d76-95ca-cd6ff2eb2cac","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00992",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"098e2a88-da50-437f-a964-ba35ab9d5a71","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02236",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"78237984-dbfe-4577-9066-366d68434524","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010","41",5.5,96.1,,"NEON.PLA.D01.BART.00207",,,,,"NEON.DOC.000987vD",,"BECAC","Betula ×caerulea Blanch. var. caerulea","Betula","Betulaceae","variety",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"23b29c99-5ec4-404a-8d08-e2449864e513","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00967",,,,,"NEON.DOC.000987vD",,"2PLANT","Unknown plant",,,"kingdom",,,,,"dead","llukas@neoninc.org","llukas@neoninc.org",
"7a820019-247b-4239-b561-33df50a0864f","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010","33",1.5,346.3,,"NEON.PLA.D01.BART.00229",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"f47f3781-0d11-450f-803a-b360305480c8","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","21",25.7,22.7,,"NEON.PLA.D01.BART.01729",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,"dead","llukas@neoninc.org","llukas@neoninc.org",
"9496d297-444d-4589-9863-b62b55aff797","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","61",22.5,209.2,,"NEON.PLA.D01.BART.01831",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"bfebf26b-6c66-42fe-bb8d-6291c01b09b2","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00233",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"72e702b5-839b-42ab-899d-ae96356f24c4","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00963",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"ea508d08-578f-49eb-8e48-cf6530bb6650","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.01404",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"81e37c51-f324-4466-81f5-876cc870dc47","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010","57",23.3,121.5,,"NEON.PLA.D01.BART.00226",,,,,"NEON.DOC.000987vD",,"BEPO","Betula populifolia Marshall","Betula","Betulaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"b292c8fa-a262-498b-8a4d-a850bf2a927c","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00978",,,,,"NEON.DOC.000987vD",,"2PLANT","Unknown plant",,,"kingdom",,,,"cf. genus","dead","llukas@neoninc.org","llukas@neoninc.org",
"e6d89b31-719a-4afc-919c-748165054af0","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","41",6.3,112.2,,"NEON.PLA.D01.BART.01834",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,"dead","llukas@neoninc.org","llukas@neoninc.org",
"bd7fc52b-df6f-4520-a080-c90feb5fab46","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010","32",4.7,88.8,,"NEON.PLA.D01.BART.00201",,,,,"NEON.DOC.000987vD",,"BEAL2","Betula alleghaniensis Britton","Betula","Betulaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"bd405a0a-fab9-4a71-8078-4c8e13db257f","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","33",4.4,310.5,,"NEON.PLA.D01.BART.01845",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"0b55529e-c276-48c9-a6d7-8f3ed62fa180","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.01719",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"6fa15c07-4bc9-4278-bf64-8446144d1a4d","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","41",3.1,23.2,,"NEON.PLA.D01.BART.02238",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"4f252d6d-0c4b-47c4-bd64-c540c195a7d4","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.01746",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"e8203de1-1b9f-492b-ae9a-c8dc6a4240ca","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00946",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"1c4f11ad-1e33-47a0-b7e3-1da1e6c9413e","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010","41",0.8,153.2,,"NEON.PLA.D01.BART.00209",,,,,"NEON.DOC.000987vD",,"BECAC","Betula ×caerulea Blanch. var. caerulea","Betula","Betulaceae","variety",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"82753454-ce3b-4f7d-8a54-4496a13a2f95","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02212",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,"QC: No error JH","llukas@neoninc.org","llukas@neoninc.org",
"1936184c-e96a-4823-af5f-2fd4fe868656","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02241",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"8726474d-b089-4259-b85c-cf8307e02753","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010","33",2.9,329.4,,"NEON.PLA.D01.BART.00258",,,,,"NEON.DOC.000987vD",,"BECAC","Betula ×caerulea Blanch. var. caerulea","Betula","Betulaceae","variety",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"1ebdeb03-4d7d-49e5-b8dd-a8c71ce17e9d","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","41",5.2,40.1,,"NEON.PLA.D01.BART.01811",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"7a729eac-020b-44ee-9e23-1986caee78bc","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010","41",6.5,123.7,,"NEON.PLA.D01.BART.00204",,,,,"NEON.DOC.000987vD",,"BEPAP","Betula papyrifera Marshall var. papyrifera","Betula","Betulaceae","variety",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"7f708a8c-c256-46e5-84f0-1052141d421b","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.01822",,,,,"NEON.DOC.000987vD",,"BEPA","Betula papyrifera Marshall","Betula","Betulaceae","species",,,,,"large stump, measure ddh at 20cm due to irregularities","llukas@neoninc.org","llukas@neoninc.org",
"17001f01-370f-4024-af15-6220645816ea","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","21",25.2,25.1,,"NEON.PLA.D01.BART.01727",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"4d4e7295-bd5d-454b-93e3-ad487c418632","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02246",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"6741aecd-cd85-4dd2-8e9e-6cd07eec2f09","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.01815",,,,,"NEON.DOC.000987vD",,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"054a6426-33cb-4ed5-b3b4-8aff44d8fc8b","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","49",3.4,173.4,,"NEON.PLA.D01.BART.01731",,,,,"NEON.DOC.000987vD",,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"8927aeea-6596-43ba-b735-155dc18e7342","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","61",22.5,218.6,,"NEON.PLA.D01.BART.01828",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"fd677f8d-6d87-48d5-81b5-b3b80b33e2a7","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","21",26.6,27.3,,"NEON.PLA.D01.BART.01725",,,,,"NEON.DOC.000987vD",,"BEPA","Betula papyrifera Marshall","Betula","Betulaceae","species",,,,,"dead","llukas@neoninc.org","llukas@neoninc.org",
"090b0d58-7427-4eb9-b606-a7ddeef53b9e","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00970",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,"dead","llukas@neoninc.org","llukas@neoninc.org",
"df77dc5c-0d18-48b7-bb11-2138dbbe9079","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02218",,,,,"NEON.DOC.000987vD",,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",,,,,"QC: No error JH","llukas@neoninc.org","llukas@neoninc.org",
"de45157c-a413-4f3b-895f-e203ec67e537","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","61",24.8,210.0,,"NEON.PLA.D01.BART.01832",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,"QC: NO error JH","llukas@neoninc.org","llukas@neoninc.org",
"e3026799-19a8-4642-8d4f-a109ccff0bd7","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00598",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"aebbd72a-7c5a-46aa-a31c-c55c9089009b","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.01720",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"03f4f6f4-9732-45f5-b21d-8ac8ce7512d2","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","41",5.9,42.2,,"NEON.PLA.D01.BART.01753",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"b508a5a5-dd3e-4a82-8922-749cbb4013e3","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02222",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"a29517b3-f451-4c41-a836-8dbf4a3c5d97","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","61",21.3,212.4,,"NEON.PLA.D01.BART.01830",,,,,"NEON.DOC.000987vD",,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",,,,,"bole A is dead","llukas@neoninc.org","llukas@neoninc.org",
"32a10c3d-634f-4329-ad1b-360e36c87d5c","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","31",1.3,50.4,,"NEON.PLA.D01.BART.02209",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"7081599e-cb77-4a2c-8ebc-950b1c481521","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023",,,,,"NEON.PLA.D01.BART.02213",,,,,"NEON.DOC.000987vD",,"PIRU","Picea rubens Sarg.","Picea","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"91aedb31-809c-4a1c-a3a5-846b43dd7c64","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00976",,,,,"NEON.DOC.000987vD",,"FAGR","Fagus grandifolia Ehrh.","Fagus","Fagaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"d7958d14-e408-42be-8ac7-fefd32f21329","BART_010.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_010",,,,,"NEON.PLA.D01.BART.00234",,,,,"NEON.DOC.000987vD",,"BEAL2","Betula alleghaniensis Britton","Betula","Betulaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"a717f156-6dba-4650-8a8a-10d10625c9eb","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","61",22.1,221.2,,"NEON.PLA.D01.BART.01827",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
"f8ecba7a-1fa8-4e07-bebb-8df90826bdf7","BART_023.basePlot.vst","2014-09-10","vst_BART_2014","D01","BART","BART_023","41",3.9,4.9,,"NEON.PLA.D01.BART.01810",,,,,"NEON.DOC.000987vD",,"TSCA","Tsuga canadensis (L.) Carrière","Tsuga","Pinaceae","species",,,,,,"llukas@neoninc.org","llukas@neoninc.org",
